,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,source_file,UIDENTSTLAE
249910,249911,5,5,15,0,2019,10,0,7,3,6,6,2,1,0,1,0,0,0,"406358,785648089830000","5756962,676705423700000",7.637293600000021,51.955471396000064,1,Unfallorte2019_LinRef.csv,
249914,249915,5,5,15,0,2019,10,11,2,3,5,3,0,1,0,0,0,0,0,"405657,454624214210000","5755114,684842484100000",7.627597868000066,51.93874226100007,0,Unfallorte2019_LinRef.csv,
250042,250043,5,5,15,0,2019,10,21,5,3,1,7,2,1,1,0,0,0,0,"404255,312943981960000","5748982,779522137700000",7.608911677000037,51.883386502000064,0,Unfallorte2019_LinRef.csv,
250082,250083,5,5,15,0,2019,10,15,4,3,5,2,0,1,0,0,0,0,0,"405699,282058048990000","5757616,283359833100000",7.627519772000028,51.96123485600003,1,Unfallorte2019_LinRef.csv,
250154,250155,5,5,15,0,2019,10,15,5,3,5,2,0,1,1,0,0,0,0,"407171,914963285440000","5757929,435931155500000",7.648861768000074,51.96429745700004,0,Unfallorte2019_LinRef.csv,
250214,250215,5,5,15,0,2019,10,8,4,3,5,3,0,0,1,0,1,0,0,"400409,600491468790000","5761044,042285628600000",7.549563398000032,51.991121614000065,0,Unfallorte2019_LinRef.csv,
250282,250283,5,5,15,0,2019,10,7,3,3,5,3,1,1,1,0,0,0,0,"411318,179999998770000","5760959,980000002300000",7.708411588000047,51.99221502200004,1,Unfallorte2019_LinRef.csv,
250283,250284,5,5,15,0,2019,10,12,3,3,1,7,0,0,1,0,0,0,0,"404664,720664235760000","5754293,525333229500000",7.613388678000035,51.93119212900007,1,Unfallorte2019_LinRef.csv,
250284,250285,5,5,15,0,2019,10,19,3,3,2,6,2,0,1,0,0,0,1,"402513,667999999600000","5758308,655999999500000",7.580973984000025,51.96690864300007,0,Unfallorte2019_LinRef.csv,
250368,250369,5,5,15,0,2019,10,9,3,2,5,3,0,1,1,0,0,0,0,"408665,026000000540000","5755637,187000002700000",7.671197339000059,51.94394064800008,0,Unfallorte2019_LinRef.csv,
250370,250371,5,5,15,0,2019,10,16,3,3,5,3,0,1,1,0,0,0,0,"406679,315438378600000","5754912,294806171200000",7.642513271000041,51.93709539100007,0,Unfallorte2019_LinRef.csv,
250371,250372,5,5,15,0,2019,10,17,3,3,5,2,0,1,1,0,0,0,0,"403899,479496651330000","5761557,563833326100000",7.600229420000062,51.99635212100003,1,Unfallorte2019_LinRef.csv,
250440,250441,5,5,15,0,2019,10,20,2,2,2,6,2,0,1,0,1,0,0,"407096,730999999680000","5753971,733999999200000",7.648837355000069,51.92871095000004,0,Unfallorte2019_LinRef.csv,
250441,250442,5,5,15,0,2019,10,16,2,3,5,3,0,1,1,0,0,0,0,"401890,595999999900000","5759504,846000000800000",7.571565591000024,51.97755062400006,0,Unfallorte2019_LinRef.csv,
250537,250538,5,5,15,0,2019,10,14,7,3,3,2,0,1,0,0,0,0,1,"405435,483812553810000","5758991,283741725600000",7.623302869000042,51.97354912000003,0,Unfallorte2019_LinRef.csv,
250538,250539,5,5,15,0,2019,10,14,7,3,0,1,0,1,0,0,0,0,0,"405816,836681305430000","5757862,287090187900000",7.629162705000056,51.96346597200005,0,Unfallorte2019_LinRef.csv,
250539,250540,5,5,15,0,2019,10,2,7,2,0,1,2,0,0,0,1,0,0,"408253,240000001150000","5758392,098000001200000",7.66447247900004,51.968635635000055,0,Unfallorte2019_LinRef.csv,
250585,250586,5,5,15,0,2019,10,7,6,3,6,2,2,0,1,1,0,0,0,"406363,411550538610000","5756981,264801846800000",7.637355832000026,51.95563925300007,1,Unfallorte2019_LinRef.csv,
250660,250661,5,5,15,0,2019,10,16,6,3,3,5,0,0,1,0,1,0,0,"406756,977593766530000","5751639,079938927700000",7.644529227000021,51.90768692900008,0,Unfallorte2019_LinRef.csv,
250661,250662,5,5,15,0,2019,10,12,6,3,5,3,0,0,1,0,0,0,0,"412161,243481493560000","5752457,442048188300000",7.722860446000027,51.915921481000055,1,Unfallorte2019_LinRef.csv,
250662,250663,5,5,15,0,2019,10,16,6,3,5,2,0,1,1,0,0,0,0,"404584,779792467130000","5760140,062782058500000",7.610602546000052,51.98372933700006,0,Unfallorte2019_LinRef.csv,
250663,250664,5,5,15,0,2019,10,10,6,3,6,4,0,0,1,1,0,0,0,"404736,580988660450000","5755653,932379029700000",7.61405673400003,51.943432347000055,0,Unfallorte2019_LinRef.csv,
250735,250736,5,5,15,0,2019,10,8,5,3,1,5,0,1,1,0,0,0,0,"403115,172373957930000","5757654,491397799900000",7.589911252000036,51.96113398700004,1,Unfallorte2019_LinRef.csv,
250736,250737,5,5,15,0,2019,10,18,5,3,0,7,2,1,1,0,0,0,0,"399280,688587646930000","5756773,120581910000000",7.534380852000027,51.952530757000034,1,Unfallorte2019_LinRef.csv,
250737,250738,5,5,15,0,2019,10,6,5,3,5,2,2,0,1,0,0,0,0,"407501,618888921100000","5754294,394593853500000",7.654637450000053,51.931678643000055,1,Unfallorte2019_LinRef.csv,
250791,250792,5,5,15,0,2019,10,15,4,3,0,1,0,1,0,0,0,0,0,"404934,470000000670000","5757591,280000003100000",7.616398887000059,51.96087987000004,1,Unfallorte2019_LinRef.csv,
250889,250890,5,5,15,0,2019,10,17,5,2,5,3,0,1,1,0,0,0,0,"410233,660424686970000","5751958,421147938800000",7.694972007000047,51.91112852400005,0,Unfallorte2019_LinRef.csv,
251006,251007,5,5,15,0,2019,10,6,3,2,4,7,2,1,0,0,1,0,0,"406449,703967734240000","5761182,982562100500000",7.637465916000053,51.993420728000046,0,Unfallorte2019_LinRef.csv,
251054,251055,5,5,15,0,2019,10,9,2,3,0,7,0,1,1,0,0,0,0,"407077,532923713330000","5758686,879546651600000",7.647283429000026,51.97108997200007,1,Unfallorte2019_LinRef.csv,
251113,251114,5,5,15,0,2019,10,7,3,3,0,2,0,0,1,0,0,0,0,"401480,286792521360000","5758332,089432273100000",7.56593027100007,51.96693707800006,0,Unfallorte2019_LinRef.csv,
251202,251203,5,5,15,0,2019,10,8,2,3,5,2,0,1,0,0,0,0,0,"402418,686801913190000","5757833,440547490500000",7.579726920000041,51.96262062400007,1,Unfallorte2019_LinRef.csv,
251203,251204,5,5,15,0,2019,10,13,2,3,1,6,0,0,1,0,0,0,0,"408106,760510655120000","5751405,196442352600000",7.664207550000072,51.90580893400005,0,Unfallorte2019_LinRef.csv,
251204,251205,5,5,15,0,2019,10,13,2,3,5,2,0,1,1,0,0,0,0,"406042,139254949990000","5756997,434562666300000",7.632677539000042,51.955730405000054,0,Unfallorte2019_LinRef.csv,
251205,251206,5,5,15,0,2019,10,15,2,2,0,2,1,1,0,0,0,0,0,"405078,488266986790000","5757450,976379558400000",7.618533069000023,51.95964337000004,1,Unfallorte2019_LinRef.csv,
251288,251289,5,5,15,0,2019,10,16,7,3,5,2,0,1,1,0,0,0,0,"399494,060430880640000","5756209,130015121800000",7.537649568000063,51.94750015100004,0,Unfallorte2019_LinRef.csv,
251290,251291,5,5,15,0,2019,10,12,7,2,6,3,0,1,0,1,0,0,0,"405774,582379494790000","5758003,433896718500000",7.628509156000064,51.96472750100003,0,Unfallorte2019_LinRef.csv,
251291,251292,5,5,15,0,2019,10,18,7,3,0,2,2,0,1,1,0,0,0,"406432,963901397770000","5755852,498236585400000",7.638674986000069,51.945505049000076,0,Unfallorte2019_LinRef.csv,
251293,251294,5,5,15,0,2019,10,18,7,3,2,1,2,0,1,0,0,0,0,"405027,790620827120000","5757785,109368642800000",7.617703069000072,51.962638034000065,0,Unfallorte2019_LinRef.csv,
251354,251355,5,5,15,0,2019,10,10,6,3,0,5,0,1,0,0,0,0,0,"404538,055315892210000","5757709,027058742900000",7.610598499000048,51.96187030200008,0,Unfallorte2019_LinRef.csv,
251355,251356,5,5,15,0,2019,10,18,6,3,5,2,2,1,1,0,0,0,0,"404519,041824246760000","5758373,420731753100000",7.610137123000072,51.96783885000008,0,Unfallorte2019_LinRef.csv,
251356,251357,5,5,15,0,2019,10,14,6,3,6,4,0,1,0,1,0,0,0,"405362,214764039030000","5753840,932516798400000",7.623654733000024,51.92724304700005,0,Unfallorte2019_LinRef.csv,
251377,251378,5,5,15,0,2019,11,0,1,3,4,6,2,1,1,0,0,0,0,"405842,321628954260000","5758708,335878849000000",7.629301510000062,51.97107494200003,0,Unfallorte2019_LinRef.csv,
251400,251401,5,5,15,0,2019,11,15,7,3,5,3,0,1,1,0,0,0,0,"401283,006998995320000","5758727,431133372700000",7.562945934000027,51.970455480000055,1,Unfallorte2019_LinRef.csv,
251401,251402,5,5,15,0,2019,11,11,7,3,4,6,0,1,0,0,0,0,0,"406254,928330577910000","5755496,704368734700000",7.63618251500003,51.94227702400008,1,Unfallorte2019_LinRef.csv,
251402,251403,5,5,15,0,2019,11,23,7,3,0,7,2,1,1,0,0,0,0,"407215,913938854820000","5760857,784480696500000",7.648710188000052,51.99062623900005,0,Unfallorte2019_LinRef.csv,
251487,251488,5,5,15,0,2019,10,16,5,2,5,3,1,1,1,0,0,0,0,"409487,415867414330000","5753928,092068757900000",7.683608329000037,51.92871255000006,0,Unfallorte2019_LinRef.csv,
251488,251489,5,5,15,0,2019,10,9,5,3,2,6,0,1,0,0,0,0,0,"405198,424000000580000","5757571,373000001500000",7.620244811000021,51.96074600700007,0,Unfallorte2019_LinRef.csv,
251583,251584,5,5,15,0,2019,10,14,4,3,0,2,0,0,1,0,1,0,0,"403658,437440706420000","5758232,966499056700000",7.597653234000063,51.96642790900006,0,Unfallorte2019_LinRef.csv,
251584,251585,5,5,15,0,2019,10,11,4,3,5,3,0,0,1,0,0,0,1,"406632,531522195790000","5758745,786018446100000",7.640791275000026,51.97154487200004,0,Unfallorte2019_LinRef.csv,
251640,251641,5,5,15,0,2019,11,7,4,3,6,7,1,1,0,1,0,0,0,"406169,362000001590000","5758565,862999999900000",7.634099871000046,51.96984964100005,0,Unfallorte2019_LinRef.csv,
251731,251732,5,5,15,0,2019,11,21,3,3,0,7,2,1,1,0,0,0,0,"406383,134999999780000","5756334,045000001800000",7.637819089000061,51.94982504700005,1,Unfallorte2019_LinRef.csv,
251732,251733,5,5,15,0,2019,11,14,3,3,5,2,0,1,1,0,0,0,0,"407987,545293563980000","5754727,424979798500000",7.661587203000067,51.93565152800005,1,Unfallorte2019_LinRef.csv,
251844,251845,5,5,15,0,2019,11,9,2,3,5,3,0,0,1,0,0,0,0,"410728,195233025590000","5757759,311511566900000",7.700653953000028,51.963350723000076,1,Unfallorte2019_LinRef.csv,
251846,251847,5,5,15,0,2019,11,7,2,3,6,4,0,0,1,1,0,0,0,"405907,837013608780000","5758254,414986040400000",7.630379361000053,51.96700599900004,1,Unfallorte2019_LinRef.csv,
251979,251980,5,5,15,0,2019,11,21,7,3,0,7,2,1,0,1,0,0,0,"404064,549738546830000","5760851,763043060900000",7.602830514000061,51.990036720000035,1,Unfallorte2019_LinRef.csv,
252132,252133,5,5,15,0,2019,11,8,5,3,0,7,0,1,0,0,0,0,0,"405164,399758802730000","5757563,797373993300000",7.619751864000023,51.960672112000054,1,Unfallorte2019_LinRef.csv,
252133,252134,5,5,15,0,2019,11,15,5,3,5,3,0,1,1,0,0,0,0,"404434,768443322740000","5760668,406225372100000",7.608271622000075,51.98845247400004,1,Unfallorte2019_LinRef.csv,
252134,252135,5,5,15,0,2019,11,12,5,3,0,7,0,0,0,0,0,0,1,"405629,710806306450000","5758178,221446525300000",7.626353108000046,51.966273992000026,1,Unfallorte2019_LinRef.csv,
252174,252175,5,5,15,0,2019,11,10,5,3,5,2,0,1,1,0,0,0,0,"405271,750100781210000","5756337,866135094300000",7.621651754000027,51.94967122400004,0,Unfallorte2019_LinRef.csv,
252175,252176,5,5,15,0,2019,11,8,5,3,0,1,0,1,0,0,0,0,0,"409447,420736758970000","5753836,568290744000000",7.683050900000069,51.92788336600006,1,Unfallorte2019_LinRef.csv,
252176,252177,5,5,15,0,2019,11,6,5,3,5,3,2,1,1,0,0,0,0,"401574,738195585090000","5757089,968173967700000",7.567660601000057,51.95578937000005,1,Unfallorte2019_LinRef.csv,
252238,252239,5,5,15,0,2019,11,10,4,3,1,5,0,1,1,0,0,0,0,"407124,115783646700000","5756614,785076832400000",7.64852167600003,51.95247271100004,0,Unfallorte2019_LinRef.csv,
252240,252241,5,5,15,0,2019,11,15,4,3,5,3,0,1,0,0,0,0,1,"403702,073260876350000","5758767,802553704000000",7.598138174000042,51.97124274300006,0,Unfallorte2019_LinRef.csv,
252241,252242,5,5,15,0,2019,11,10,4,3,1,5,0,1,0,0,0,0,0,"406297,815040436570000","5757013,529846215600000",7.636392733000037,51.95591821800008,0,Unfallorte2019_LinRef.csv,
252242,252243,5,5,15,0,2019,11,16,4,3,5,2,2,1,1,0,0,0,0,"408450,762050102460000","5761552,802226588100000",7.666503377000026,51.99707834800006,1,Unfallorte2019_LinRef.csv,
252330,252331,5,5,15,0,2019,11,8,3,3,0,5,0,1,1,0,0,0,0,"407367,885204989460000","5757963,721685750400000",7.651704065000047,51.96463832400008,1,Unfallorte2019_LinRef.csv,
252415,252416,5,5,15,0,2019,11,14,2,3,0,1,0,1,1,0,0,0,0,"405850,962734885510000","5754513,140707502100000",7.630576611000038,51.93336806500008,0,Unfallorte2019_LinRef.csv,
252416,252417,5,5,15,0,2019,11,15,2,2,4,3,0,1,1,0,0,0,0,"406564,702991487460000","5758332,879670366600000",7.639916533000076,51.96782207700005,0,Unfallorte2019_LinRef.csv,
252427,252428,5,5,15,0,2019,11,13,3,3,5,2,0,1,1,0,0,0,0,"406632,373237539080000","5758745,774784941200000",7.640788974000031,51.971544745000074,1,Unfallorte2019_LinRef.csv,
252483,252484,5,5,15,0,2019,11,13,2,3,5,3,1,1,1,0,0,0,0,"406667,473659869280000","5751451,010191382800000",7.643279448000044,51.90598146000008,1,Unfallorte2019_LinRef.csv,
252484,252485,5,5,15,0,2019,11,18,2,3,4,2,2,1,1,0,0,0,0,"405462,046177306210000","5757552,143408309700000",7.624085700000023,51.96061805000005,1,Unfallorte2019_LinRef.csv,
252485,252486,5,5,15,0,2019,11,7,2,3,1,1,0,1,1,0,0,0,0,"406008,615538930520000","5758702,581717506100000",7.631723159000046,51.971051369000065,1,Unfallorte2019_LinRef.csv,
252486,252487,5,5,15,0,2019,11,18,2,3,1,7,2,1,1,0,0,0,0,"405398,439289514910000","5758850,418631849800000",7.622802558000046,51.97227666300006,1,Unfallorte2019_LinRef.csv,
252487,252488,5,5,15,0,2019,11,15,2,3,0,7,0,1,0,0,0,0,0,"405423,445251231080000","5757987,541138455300000",7.623404175000076,51.96452502300008,1,Unfallorte2019_LinRef.csv,
252488,252489,5,5,15,0,2019,11,9,2,2,0,7,0,1,0,0,0,0,0,"404933,433228391220000","5755139,408521767700000",7.617061988000046,51.93884125900007,1,Unfallorte2019_LinRef.csv,
252489,252490,5,5,15,0,2019,11,17,2,3,5,2,2,1,0,0,0,0,1,"402577,547306172550000","5749990,242421491100000",7.584258606000049,51.892151322000075,1,Unfallorte2019_LinRef.csv,
252490,252491,5,5,15,0,2019,11,16,2,3,5,2,2,1,1,0,0,0,0,"406098,045917963610000","5757052,944859139600000",7.63347569900003,51.95623880100004,1,Unfallorte2019_LinRef.csv,
252611,252612,5,5,15,0,2019,11,1,7,3,1,7,2,1,1,0,0,0,0,"405841,653926994650000","5756276,939766548600000",7.629958290000047,51.94922035700006,1,Unfallorte2019_LinRef.csv,
252647,252648,5,5,15,0,2019,11,11,6,3,6,7,0,0,1,1,0,0,0,"402068,364000000060000","5758093,714999999900000",7.574555535000059,51.96489843200004,0,Unfallorte2019_LinRef.csv,
252648,252649,5,5,15,0,2019,11,12,6,3,0,1,0,0,0,0,1,0,0,"408016,244307077490000","5757977,776278330000000",7.661134621000031,51.96487231300006,1,Unfallorte2019_LinRef.csv,
252650,252651,5,5,15,0,2019,11,14,6,3,8,7,0,1,1,0,0,0,0,"406667,273935714740000","5756964,837820576500000",7.641780899000025,51.95554268200004,0,Unfallorte2019_LinRef.csv,
252782,252783,5,5,15,0,2019,11,8,5,3,5,2,1,1,1,0,0,0,0,"403049,831267337310000","5758116,678620005000000",7.588830097000027,51.965276868000046,0,Unfallorte2019_LinRef.csv,
252783,252784,5,5,15,0,2019,11,6,5,3,6,6,1,0,1,1,0,0,0,"407024,820761824960000","5757476,741857660900000",7.646843965000073,51.96020383200005,0,Unfallorte2019_LinRef.csv,
252784,252785,5,5,15,0,2019,11,12,5,3,5,2,0,1,1,0,0,0,0,"405463,080840232780000","5756887,316398188500000",7.624283702000071,51.95464247600006,0,Unfallorte2019_LinRef.csv,
252851,252852,5,5,15,0,2019,11,12,4,3,4,3,0,1,1,0,0,0,0,"406110,632675119680000","5757944,887268615900000",7.633415011000068,51.964258115000064,0,Unfallorte2019_LinRef.csv,
252852,252853,5,5,15,0,2019,11,19,4,3,5,3,2,1,0,0,0,0,0,"405489,101999999960000","5757139,439999999500000",7.624592895000035,51.95691309500006,1,Unfallorte2019_LinRef.csv,
252853,252854,5,5,15,0,2019,11,9,4,3,2,6,0,0,1,0,0,0,0,"403591,539073928260000","5758634,415763052200000",7.596567050000033,51.970024660000036,1,Unfallorte2019_LinRef.csv,
252899,252900,5,5,15,0,2019,11,12,7,2,0,7,0,1,1,0,0,0,0,"404089,457518813200000","5761379,215164938900000",7.603045593000047,51.99478191700007,0,Unfallorte2019_LinRef.csv,
252962,252963,5,5,15,0,2019,11,7,4,3,5,7,1,1,1,0,0,0,0,"407013,594639796760000","5753951,963164929300000",7.647633946000042,51.92851935700003,1,Unfallorte2019_LinRef.csv,
252963,252964,5,5,15,0,2019,11,16,4,3,6,4,0,0,1,1,0,0,0,"405443,262653677720000","5758192,198045235100000",7.623636179000073,51.96636793500005,1,Unfallorte2019_LinRef.csv,
252964,252965,5,5,15,0,2019,11,7,4,3,2,6,2,0,1,0,0,0,0,"408575,720613429320000","5761510,675946511300000",7.668334214000026,51.99672028300006,1,Unfallorte2019_LinRef.csv,
252965,252966,5,5,15,0,2019,11,7,4,3,5,3,2,1,1,0,0,0,0,"405905,018981361760000","5758253,549554325600000",7.630338591000054,51.96699774400008,1,Unfallorte2019_LinRef.csv,
252966,252967,5,5,15,0,2019,11,9,4,3,1,5,0,1,1,0,0,0,0,"405586,866074410270000","5757372,740139203100000",7.625951086000043,51.95902670600003,1,Unfallorte2019_LinRef.csv,
253200,253201,5,5,15,0,2019,12,9,1,2,0,7,0,1,0,0,0,0,0,"398118,764083487910000","5753824,406872322800000",7.518352685000025,51.92581596200006,2,Unfallorte2019_LinRef.csv,
253201,253202,5,5,15,0,2019,12,2,1,3,8,1,2,0,1,0,0,0,0,"402601,396832893600000","5758862,511005250700000",7.58209342400005,51.97190220900006,2,Unfallorte2019_LinRef.csv,
253234,253235,5,5,15,0,2019,11,16,7,3,0,7,0,1,0,0,0,0,0,"404324,721682528030000","5754208,327035533300000",7.608468800000026,51.930367991000026,1,Unfallorte2019_LinRef.csv,
253235,253236,5,5,15,0,2019,11,15,7,3,0,6,0,1,1,0,0,0,0,"407385,039097802710000","5751283,521512018500000",7.653752173000044,51.90459572600008,0,Unfallorte2019_LinRef.csv,
253374,253375,5,5,15,0,2019,11,11,5,3,3,6,0,1,0,0,0,0,0,"405965,748205150480000","5757167,782838881000000",7.631519575000027,51.95724866100005,1,Unfallorte2019_LinRef.csv,
253480,253481,5,5,15,0,2019,12,8,4,3,0,2,0,1,1,0,0,0,0,"406646,116246477700000","5754526,450441557900000",7.642135200000041,51.93362164800004,1,Unfallorte2019_LinRef.csv,
253481,253482,5,5,15,0,2019,12,9,4,3,5,2,0,1,1,0,0,0,0,"405207,520999999720000","5757578,170000003700000",7.620375293000052,51.960808652000026,1,Unfallorte2019_LinRef.csv,
253594,253595,5,5,15,0,2019,12,19,3,3,6,7,2,0,1,1,0,0,0,"403477,208967363460000","5761890,148971388100000",7.593987093000067,51.99926824000005,1,Unfallorte2019_LinRef.csv,
253595,253596,5,5,15,0,2019,12,8,3,3,0,1,0,1,0,0,0,0,0,"403761,435999999750000","5758953,497000001400000",7.598950008000031,51.972922105000066,1,Unfallorte2019_LinRef.csv,
253657,253658,5,5,15,0,2019,12,15,2,3,5,3,0,1,1,0,0,0,0,"399075,885976101270000","5756001,933256963300000",7.531628160000025,51.945562136000035,0,Unfallorte2019_LinRef.csv,
253759,253760,5,5,15,0,2019,12,9,7,3,1,5,0,1,1,0,0,0,0,"404516,723533530720000","5760138,256260095200000",7.60961235700006,51.98370140600008,1,Unfallorte2019_LinRef.csv,
253811,253812,5,5,15,0,2019,12,11,6,3,5,3,0,1,1,0,0,0,0,"405405,422564122830000","5757585,868394389700000",7.62325256400004,51.96091155400006,1,Unfallorte2019_LinRef.csv,
253914,253915,5,5,15,0,2019,12,16,5,3,5,2,1,1,1,0,0,0,0,"406097,620915647600000","5754738,715658221400000",7.634101644000054,51.93543731900007,1,Unfallorte2019_LinRef.csv,
253968,253969,5,5,15,0,2019,12,17,4,2,6,4,2,0,1,1,0,0,0,"406126,981213723310000","5760259,757168645000000",7.633019729000068,51.98506793900003,1,Unfallorte2019_LinRef.csv,
253969,253970,5,5,15,0,2019,12,7,4,3,5,3,2,1,1,0,0,0,0,"405277,992908896880000","5755882,868326930300000",7.621867941000062,51.94558256800008,1,Unfallorte2019_LinRef.csv,
254061,254062,5,5,15,0,2019,12,9,3,3,0,1,0,1,0,0,0,0,0,"402137,834141157570000","5758468,919599823700000",7.575459433000049,51.96828309000006,2,Unfallorte2019_LinRef.csv,
254062,254063,5,5,15,0,2019,12,9,3,3,0,1,0,1,0,0,0,0,0,"404843,779454028230000","5755151,378877721700000",7.615754889000073,51.93893352900005,2,Unfallorte2019_LinRef.csv,
254063,254064,5,5,15,0,2019,12,8,3,3,0,1,0,1,0,0,0,0,0,"404924,975780502890000","5755176,106461111500000",7.616928851000068,51.93916967100006,2,Unfallorte2019_LinRef.csv,
254064,254065,5,5,15,0,2019,12,15,3,3,1,6,0,0,0,0,0,0,1,"406156,675392658450000","5757136,996457688500000",7.634305694000034,51.957004193000046,0,Unfallorte2019_LinRef.csv,
254065,254066,5,5,15,0,2019,12,8,3,3,0,1,1,1,0,0,0,0,0,"405926,043762692250000","5755631,118013981700000",7.631362549000073,51.94342968500007,2,Unfallorte2019_LinRef.csv,
254066,254067,5,5,15,0,2019,12,7,3,3,0,1,2,0,0,0,1,0,0,"405871,791367496360000","5754383,507904890900000",7.63091494300005,51.93220638500003,2,Unfallorte2019_LinRef.csv,
254067,254068,5,5,15,0,2019,12,17,3,3,0,3,2,1,1,0,0,0,0,"405315,483621809630000","5755930,593059623600000",7.622400087000074,51.94601792200007,0,Unfallorte2019_LinRef.csv,
254068,254069,5,5,15,0,2019,12,17,3,3,5,3,2,0,1,0,0,0,0,"399074,945727515030000","5756010,123457567800000",7.531612080000059,51.945635579000054,0,Unfallorte2019_LinRef.csv,
254199,254200,5,5,15,0,2019,12,8,2,3,1,7,1,1,1,0,0,0,0,"409134,279481717390000","5757745,602601250600000",7.677464849000046,51.96296926600007,0,Unfallorte2019_LinRef.csv,
254356,254357,5,5,15,0,2019,12,12,6,3,1,5,0,1,1,0,0,0,0,"406357,653963858260000","5751260,842155566400000",7.638828828000044,51.904220129000066,1,Unfallorte2019_LinRef.csv,
254358,254359,5,5,15,0,2019,12,17,6,3,5,3,2,1,1,0,0,0,0,"405854,201745281930000","5754435,865031382100000",7.63064485600006,51.93267402100008,1,Unfallorte2019_LinRef.csv,
254359,254360,5,5,15,0,2019,12,18,6,3,5,3,2,1,1,0,0,0,0,"405878,487766054460000","5758307,121841006000000",7.629937832000053,51.96747478300006,1,Unfallorte2019_LinRef.csv,
254515,254516,5,5,15,0,2019,12,8,5,2,5,2,0,0,1,0,0,0,1,"406326,975621128450000","5756461,183156665400000",7.636967535000053,51.95095837200006,0,Unfallorte2019_LinRef.csv,
254516,254517,5,5,15,0,2019,12,7,5,3,5,2,1,1,1,0,0,0,0,"403186,771385656670000","5759035,289803952000000",7.590563644000042,51.97355747100005,0,Unfallorte2019_LinRef.csv,
254615,254616,5,5,15,0,2019,12,17,4,3,3,6,2,1,1,0,0,0,0,"405466,493364776480000","5757549,454927420200000",7.624151144000052,51.96059464100006,0,Unfallorte2019_LinRef.csv,
254688,254689,5,5,15,0,2019,12,13,3,3,0,5,0,1,1,0,0,0,0,"405986,425050078890000","5756478,942926738400000",7.632008862000021,51.951060545000075,0,Unfallorte2019_LinRef.csv,
