datum,uhrzeit,strassenschluessel,strassennummer,vu_ort,vu_hoehe,anzahl_beteiligte,t,sv,lv,ortslage,lsa_in_betrieb,fgue,kreisverkehr,zul_geschwindigkeit,flucht,pkw,fg,rf,mofa,lkw,bus,zug,kat,art,typ,alkohol,1,1_urs,2,2_urs,3
20190923,1000,G,,Albersloher Weg,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,14,PKW,,
20190930,2130,G,,Gasselstiege,,2,0,0,0,1,0,0,0,30,1,0,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,LKW,,
20191002,1450,L,L843,Von-Esmarch-Straße,,2,0,0,1,1,0,0,1,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,Fahrrad,,
20191002,700,G,,Janningsweg,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20191003,1700,G,,Friedrich-Ebert-Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191006,1145,G,,Tegederstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20191009,2330,G,,Boeselagerstraße,,2,0,0,0,1,0,0,0,50,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20191015,1730,G,,Westhoffstraße,Langebusch,2,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,35,Fahrrad,,
20191016,1745,K,K6,Friesenring,,2,0,0,1,1,0,0,0,50,0,0,1,1,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Fahrunfall (F),0,Fahrrad,41,Fußgänger,69,
20190818,345,L,L843,Warendorfer Straße,Kaiser-Wilhelm-Ring,2,0,0,0,1,1,0,0,,0,1,0,0,0,0,0,0,4,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,31,PKW,,
20190814,1220,K,K33,Mondstraße,Hans-Bredow-Weg,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,4,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20191007,720,B,B54,Hammer Straße,Umgehungsstraße,2,0,0,1,1,1,0,0,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,49,Fahrrad,,
20191009,930,G,,An der Hansalinie,,1,0,0,0,1,0,0,0,50,1,0,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,36,,,
20191012,2114,G,,Mecklenbecker Straße,,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Abkommen von Fahrbahn nach links,Fahrunfall (F),0,PKW,49,,,
20191014,715,K,K2,Mecklenbecker Straße,Fritz-Stricker-Straße,2,0,0,2,1,0,1,1,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20191014,1605,G,,Gescherweg,,2,0,0,1,1,0,0,0,30,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,37,PKW,,
20191017,1815,G,,Wulfertstraße,Könemannstraße,2,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,0,3,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,49,Fahrrad,,
20191017,1800,G,,Graelstraße,Leostraße,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20191018,1645,L,L586,Albersloher Weg,Willy-Brandt-Weg,2,0,0,1,1,0,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20191018,1635,G,,Hülsebrockstraße,,2,0,0,1,1,0,0,0,50,0,1,0,0,1,0,0,0,3,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,49,Kraftrad,,
20191019,800,K,K30,Bösenseller Straße,,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,4,Abkommen von Fahrbahn nach rechts,Sonstiger Unfall (SO),0,PKW,49,,,
20191018,1915,K,K2,Heroldstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20191021,845,G,,Moränenstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,22,PKW,,
20190930,1045,G,,Albert-Schweitzer-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190930,820,B,B219,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190930,1045,L,L793,Hafenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190930,805,G,,Zumsandestraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,36,PKW,,
20190930,1410,G,,Schuckertstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,LKW,,
20190930,1312,G,,Auf der Woort,,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,Fahrrad,,
20190930,1415,G,,Schuckertstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,36,PKW,,
20190930,1225,L,L885,Amelsbürener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190930,1314,G,,Gescherweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190930,1050,B,B54,Am Stadtgraben,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190930,1630,L,L510,Altenberger Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190930,1635,L,L587,Schiffahrter Damm,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190930,1400,G,,Kronprinzenstraße,,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Fahrrad,14,PKW,,
20190930,1940,K,K6,Hansaring,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190930,1930,G,,Geiststraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190930,1215,L,L586,Albersloher Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190930,1250,K,K9,Friedrich-Ebert-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,Bus,14,PKW,,
20191001,1515,G,,Nottulner Landweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191001,1227,B,B54,Hammer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191001,1115,G,,Boeselagerstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Abbiegeunfall (AB),0,PKW,32,PKW,,
20191001,1015,G,,Inselbogen,,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,Fahrrad,,
20191001,2020,K,K10,Davertstraße,,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20191001,814,B,B51,Umgehungsstraße,,2,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,LKW,26,LKW,,
20191001,1555,K,K8,Gartenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191001,815,G,,Kärntner Straße,,3,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Fahrrad,14,PKW,,PKW
20191001,1047,G,,Domplatz,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191001,730,B,B51,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,LKW,,
20191001,1810,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190910,1240,G,,Gut Insel,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191001,1845,B,B219,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20191001,1451,B,B51,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20191001,1245,L,L586,Albersloher Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191001,1045,B,B219,Weseler Straße,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Fahrunfall (F),0,PKW,13,,,
20191001,1140,G,,Rolandweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20191001,1250,G,,Sternstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,LKW,,
20191001,1510,L,L843,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191001,1545,G,,Sternstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191001,1600,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,1,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,Kraftrad,14,PKW,,
20191001,1010,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20191001,1645,L,L586,Albersloher Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191001,855,B,B54,Hammer Straße,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,36,,,
20191001,1030,G,,Merkureck,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,LKW,36,,,
20191001,600,K,K10,An den Loddenbüschen,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,37,PKW,,
20191001,1015,G,,Julius-Hart-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,44,PKW,,
20191001,1200,B,B219,Grevener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191001,1125,G,,Aegidiistraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Unfall anderer Art,Unfall durch ruhenden Verkehr (RV),0,LKW,45,PKW,,
20191001,1625,B,B219,Grevener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191001,825,G,,Potthoffweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191001,730,L,L587,Schiffahrter Damm,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191002,1030,B,B219,Grevener Straße,,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,36,Fahrrad,,
20191002,805,G,,Johanniterstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,14,PKW,,
20191002,2200,G,,Buddenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191002,1500,L,L586,Albersloher Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20191002,1950,L,L551,Dülmener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191002,1415,G,,Heisenbergstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,36,PKW,,
20191002,1830,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191002,1505,B,B219,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191002,1515,L,L885,Marktallee,,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Fahrrad,14,PKW,,
20191002,1645,G,,Burchardstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191002,1250,G,,Harkortstraße,,3,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,PKW
20191002,830,B,B51,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20191002,735,G,,Erbdrostenweg,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20191002,805,G,,Piusallee,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191002,800,B,B219,Grevener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,LKW,14,PKW,,
20191002,1530,G,,Arnheimweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191002,1815,B,B54,Steinfurter Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191002,1830,G,,Dorffeldstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Bus,14,PKW,,
20191002,1920,G,,Badestraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191002,2020,L,L884,Kappenberger Damm,,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20191003,310,G,,Voßgasse,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191003,1625,L,L793,von-Vincke-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20191003,930,G,,Zwi-Schulmann-Weg,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,LKW,36,,,
20191003,1550,B,B54,Steinfurter Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20191003,1645,B,B54,Am Stadtgraben,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Unfall anderer Art,Fahrunfall (F),0,LKW,14,,,
20191003,1200,K,K6,Orleans Ring,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,LKW,,
20191003,2225,L,L843,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191003,2010,L,L843,Roxeler Straße,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20191003,1540,G,,Bahnhofstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191003,1144,G,,Timmerscheidtstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20191004,1015,K,K36,Münsterstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20191004,1310,B,B54,Hammer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20191004,1035,B,B54,Ludgeriplatz,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20191004,1115,G,,Martin-Luther-King-Weg,,2,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,Sonstige,,
20191001,1810,G,,Bahnhofstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20191001,1730,G,,Ronnebergweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20191001,1315,G,,Piusallee,,3,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,PKW,,PKW
20191004,1625,G,,An der alten Ziegelei,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191004,1740,B,B54,Hülshoffstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,31,PKW,,
20191004,1920,B,B54,Westfalenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,LKW,14,PKW,,
20191004,740,G,,Ottostraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20191004,1520,B,B54,Hammer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20191004,1945,K,K6,Kolde Ring,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20191004,1300,B,B54,Westfalenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
